Song,Track ID,Artist ID,Artist Name
,TRFCNIJ128F423F32E,ARBJ22B1187B9AD31C,Russell Watson / Royal Philharmonic Orchestra / John Lubbock
,TRWFHRJ128F42851B5,AR9AWNF1187B9AB0B4,Kenny G
"25283, Word Up!",,,
,TRIVBPW128F92E45B2,ARMBTFC1187FB56343,Korn
,TRRKGRC128F932D8F0,ARB8UGW1187FB398B8,Chumbawamba
,TRNFRDG128F9322C19,ARHW3XF1187FB42F2B,Cameo
,TRLJYXK128F4290376,ARD1CI01187FB57D94,Gun
"30748, With a girl like you",,,
,TRCRVML128F92E21AF,AR2HNUS1187B9ACB82,Alex Chilton
,TRHXTPT128F92EE89E,ARMECKL11E2835D9F5,Condo Fucks
,TRXPKQJ12903CCBE5F,AR9VN011187B9ADD25,The Troggs
"112697, If I Were A Boy",,,
,TRQMFKU128F93141F1,ARI25MJ1187FB3E1B0,Jamie T
,TRESEQT128F92F8540,AR65K7A1187FB4DAA4,Beyoncé
"75855, Tales Of Brave Ulysses",,,
,TRCEVAI128E0791A76,ARZHSES1187FB58AAC,Cream
,TRNSPUF128E078FB17,AR5972H1187FB52A6C,Rotary Connection
,TRLTKBV12903CBD78D,ARLTMFY1187FB4B0D8,Trouble
"13571,13572, Il Gorilla",,,
,TREMSCH128F42441F9,ARYXENV11F4C83D087,Piccola Bottega Baltazar
,TRBPRZK128F42379E9,ARLV8S31187B988B71,Georges Brassens
"51086, Clair",,,
,TRZRVOY12903CA41AD,ARWT0M11187FB57D04,Gilbert O'Sullivan
,TRTMMPF128F42B1EF7,ARR1CKC1187FB40CB6,Laurent Voulzy
"73329, Strychnine",,,
,TRFDNEN128F422146C,AREI6PI1187B9911AE,The Vindictives
,TROJVDP128F422B636,ARR4TW91187FB4FC5E,Frau Doktor
,TRBQQHK128F934B153,ARBRIVS11F4C83E2F9,Zeros
"11184, Something Cool",,,
,TRVPRSY128F9300B4B,ARKLKPE1187FB521B3,Holly Cole
,TRJEJAU12903D04BA4,ARCJT7I1187B99F56F,June Christy
,TRTSKAL128F92ECA0D,ARCNW7U1187FB3B219,Jane Monheit
,TRCYQFW128F424CDD2,ARQHXNG1187B989B21,Tierney Sutton
,TRCDDCR128F4233FA6,ARS8RCC1187FB42554,Carol Sloane
"13325, Mule Skinner Blues",,,
,TRLGWAY128F4285342,ARVAF5Q1187B9AF1CA,Bill Monroe and His Bluegrass Boys
,TRROVSD128F4243AF7,AR4GUPS1187FB3E415,John Jackson
"37511, Oh Girl",,,
,TRPRFMW128F93449E8,AR0HQE41187B9A28D3,Me First And The Gimme Gimmes
,TRCBGEX128F14AB333,AROISHY1187FB38884,Marie Osmond
,TRTAGZQ128F4227316,ARUEYGC1187FB3D94B,The Chi-Lites
,TRVHUKZ128F1476D51,ARCWYD51187B98E184,Warren Hill
,TRRDTVE128F425A097,ARH7YMF1187FB52DC2,Teddy Pendergrass
"13109, You Might Need Somebody",,,
,TRRGVJK128F4264BC5,ARX34G81187B9B18E1,Joe Walsh
,TRKLWSO128F4276865,ARV6K6X1187B9BA53F,Shola Ama
,TRSDRGM128F932A435,ARYD8SQ1187FB3DC4A,Randy Crawford
"16046, Take Good Care Of My Baby",,,
,TRJYFOP128F1467DFF,ARDSEZK1187B9A42A0,Dion
,TRZCFVF128F42AEE3D,ARVTPMZ1187FB44AEB,Bobby Vinton
,TRBUICZ128F42522EE,ARBUHDB1187FB3E72C,Bobby Vee
,TRXZNMR12903CB0314,ARPC1EC1187B99CEA0,Smokie
"62254, Everybody Here Wants You",,,
,TRCXQQJ128F92E4C31,ARTO3L81187B9ACA8C,Jeff Buckley
,TRWOKWL128F92C777F,AR6VBI71187FB462F3,Kenny Lattimore
"82322, For The Love Of Money",,,
,TRPSQTO128F427009C,ARDB2FQ1187B9B8F09,The O'Jays
,TRVAKBN128F92D93DF,AR7BMMV1187FB5B2D7,Robben Ford
,TRZAKJK128F42A4FB8,AR5S9OB1187B9931E3,Bullet Boys
"45815, How About You",,,
,TRNABON12903CABA28,AR3XI5A1187FB407D5,Ahmad Jamal Trio
,TRGWKBV128F4228ECA,ARQZCKY1187B9B5B84,Keith Jarrett_ Gary Peacock_ Jack DeJohnette
"11462, You Don't Have To Go  (LP Version)",,,
,TRQHDCG128F4237972,ARJS2CZ1187B98EE20,Louisiana Red
,TRMIICF128F1468153,ARRT66G1187FB3DDF9,Freddie King
,TREZRIX128F92FF4E6,ARRR4Y81187FB524CE,Lonnie Brooks
,TRSBEZK128F422477F,ARX84Z71187B9B341C,Slim Harpo
,TRGXCLP128F421B538,ARBPP451187FB5C5F2,Pinetop Perkins
,TRZMHSY128F92F133E,AR2HNUS1187B9ACB82,Alex Chilton
"75612, You're The Voice",,,
,TRTALMQ128F42AD439,ARL7YU61187B9B85D7,G4 feat. Sir Cliff Richard
,TRXDENE128F425D59C,AR0LFJ41187B9BA10E,John Farnham
"20054, She's Got A Way",,,
,TRPAWIU128F146E469,ARS18KP1187B9A2D1E,Curtis Stigers
,TRYZORO128F425D7B6,ARNYFVH1187B9B6A9E,Billy Joel
"11879, Making Believe (LP Version)",,,
,TRBWQGG128F14B10CF,AR9VCSR1187B9B879E,Emmylou Harris
,TRQEDLF12903CA9213,ARQILMW1187B9890DA,Kitty Wells
"25814, Joliet Bound",,,
,TRFVIIG128F42726F1,ARYVGP31187B9A531A,John Mellencamp
,TRLEXHG128F930C80C,AR8YV1I1187FB45D2B,Rory Block
"7297, The Ride To Agadir",,,
,TRGJFCC128F9306674,ARGZG0Z1187FB4B280,Mike Batt
,TRYWYVN12903CDCD2E,ARJ8GM51187FB5557B,Boney M.
"79101, Now I've Got A Witness",,,
,TRQKPGD128F933D3EF,AR7I2YB1187B9A88E0,Lyres
,TRULUEB128F9309BE4,ARFCUN31187B9AD578,The Rolling Stones
"10717, Don't Let Me Be Lonely Tonight (Digitally Remastered 00)",,,
,TRIDCOY128F145F8A5,ARI5E6U1187B9B525A,Nancy Wilson
,TRCTEIL128F92F64B0,ARTG85X1187B99D1F5,The Isley Brothers
,TRBWMQC128E0784350,AR35YUO1187B9AD83E,Wet Wet Wet
,TRITIQV12903CC9D01,ARSF0K11187B9AF319,James Taylor
"114896, A Forever Kind of Love",,,
,TRXUZFE12903CD35E6,ARBUHDB1187FB3E72C,Bobby Vee
,TRILLUG128F149205C,ARZNC3M1187FB392CC,Cliff Richard & The Shadows
"29796, Me And Bobby McGee",,,
,TRNGCBZ128F92F5EBD,ARJYDIT1187B9B2766,Jennifer Love Hewitt
,TRENGOM128F4271873,ARBQPXY1187B98D67B,Kris Kristofferson
,TRCGGXV128F428D866,ARYWN7S1187FB43A41,Bobby Bare
,TRLUIUE128F146FDA2,ARJ08091187FB5B079,Kenny Rogers
,TRNMGPB12903CEB5AE,ARO4WQR1187B9B9825,Kenny Rogers
,TRWAZUK128F4277368,ARS86AJ1187B9B4225,Janis Joplin
"77288, Loomer",,,
,TRRVNIE128F428D5D8,ARIGNCH1187B98E530,Japancakes
,TRWJKQT128F425982F,ARR1C0N1187FB372DF,My Bloody Valentine
"63256,50273,20406, Standing Firm (remix)",,,
,TRKMRSW128F933686B,ARJEAL11187B9A876B,Jacob Miller
,TRQRBHS128F931846B,ARY29Z81187B9B38FB,Elek Bacsik
,TRDFYQX12903CF5E1F,ARVZ8ZY1187FB55F5E,Kenny Blake
,TREOSZD128F92D0DC6,ARJG2H21187FB4E864,Trudy Pitts
,TRTKGGQ128E0781E86,ARCJBLL1187B9908C3,The Specials
,TRUWYNL12903CD9F31,ARLWEID1187B98DE3C,Quincy Jones & Dinah Washington
,TRSLLTT128F426BF51,AR1QF001187B9B2B9F,Dave Brubeck
,TRKTJXM128F92D129C,ARMIHGU1187B9AC0EF,Willie Mitchell
,TRVQAKR128F42981E1,AR90SQ61187B989D63,Dancing Fantasy
,TRZXVLC128F42444ED,ARLO2801187FB3CBF5,Carmen McRae
,TRJBZMM12903CE294D,ARQKRK71187B99D542,Val Bennett
,TRUOOAC12903CF6900,ARWTFGY1187B992CBA,The String Cheese Incident
,TRUSHPO128F429A209,AR3I5C81187B9AD1F9,Anthony Braxton
"55988, Better Days",,,
,TRLWIQP128F4260634,ARK1VZ81187FB5867E,Melissa Manchester
,TRFGERT128F4267C00,AR7K9W71187B9AF065,Jane Olivor
"1138, Angie",,,
,TRYUYNX12903CE71E5,AR5B1EB1187B98EE39,love like blood
,TRYZUSO128F42BA4E2,ARFCUN31187B9AD578,The Rolling Stones
"7264, I Just Called To Say I Love You",,,
,TRPDPXX128F932752C,ARQ4IRI1187FB5C278,Diane Schuur
,TRTTIJD128F933BD41,ARL3IIC1187FB394BD,Richard Clayderman
,TROVVZB128F147C81F,ARNSTES1187FB4FC9B,Shinehead
,TRHOHSO128F4292381,ARVE27Q1187B9B740A,James Galway
"4779, The End Of The World",,,
,TRMXUAY128F4252EC2,ARGKD4W1187B990E04,Brenda Lee
,TRKZHOK128F145B146,AR8NKGL1187B98F57A,Mud
,TRUEFIM12903CD85B8,ARDY3451187B9A0226,Skeeter Davis
,TRWFGKY128F147B86B,AR60F6R1187FB4CBD2,Agnetha Fältskog
"1110, Lilac Wine",,,
,TRHMINH128E078A576,AR2UWUD1187B9B3B01,Nina Simone
,TRBVRHA128F92E37DA,ARUS0E11187FB570EB,Helen Merrill
,TRMDAPZ12903C9E3BC,ARJP2UI1187FB41CA3,Elkie Brooks with The Royal Philharmonic Orchestra
,TRDVDKG128F93069EB,ARJ0AL61187B9A3F27,Katie Melua
,TRDSARX128F428270D,ARTO3L81187B9ACA8C,Jeff Buckley
"130, I'll Be Your Mirror",,,
,TRXITZG128F92F7EED,ARNI9J91187B9ACFCD,The Primitives
,TRGOXCM128F424BC59,ARYR2F11187B9976FA,AM
,TRUALKW128F4281902,ARVW6QR1187FB47382,Adam Green
,TRZJBXT128F145A8BB,ARBFQ7L1187B9ACD48,The Velvet Underground
"100819, Here's Your Warning (Live)",,,
,TRBTMRG128F4218B2C,ARQ0B8P1187FB4D58B,7 Seconds
,TRUNZWZ12903CE871B,ARVYM3Y1187B99D1B3,New Mexican Disaster Squad
"4857, Cantaloupe Island",,,
,TRFHPFR12903D03FEF,AR5KAA01187FB5AEB7,Herbie Hancock
,TRBVELJ128F4284CF9,ARFZNLS1187B9B10D8,Brian Bromberg
"17053, Yellow",,,
,TRZIQAL128F424AD5C,ARWKRXH1187FB46D8E,Tre Lux
,TRNIAQL12903CB2D37,ARJ7KF01187B98D717,Coldplay
,TRKQRWT128F42AD9F1,ARL7YU61187B9B85D7,G4 feat. Sir Cliff Richard
"91619,34935, The Hucklebuck",,,
,TRCMOXY12903CDFD0D,ARUA34B1187FB3DF74,Chubby Checker
,TRTYSDX12903CF8BEB,ARJ1K7W1187FB3C1EB,Canned Heat
,TRWOMII128F92E3256,ARYSWSN1187FB569CC,James Cotton
,TRGMEIL12903CA3672,AR6BUYW1187B98E221,Earl Hooker
"111927, Pounding Metal",,,
,TRQKQHJ12903D0C7CD,AROXJ681187FB455CE,Six Feet Under
,TRMBWZK128F427DB53,AR0TGZI1187B992539,Seven Witches
"88303, She's Looking Good",,,
,TRZTVZI128F4232C44,ARCFQWM1187B9B88C7,David Lee Roth
,TROMRBU128F92E74FD,ARAG8HM1187B993097,Rodger Collins
"12460, I can't stop loving you",,,
,TRGARBN128F9330B55,ARES2PA1187FB38083,Ferlin Husky
,TRJWLES128F1495999,ARQILMW1187B9890DA,Kitty Wells
,TRQBFQR12903CAC3CB,ARZGU111187B9A5E10,Long John Baldry
,TRAAIAE128F42AC53D,ARF3GX71187FB3EB66,Martina McBride
,TRFZBRV128F93202AC,ARZO0421187FB5C01A,Bettye Swan
,TRYTAWC12903CD56F2,AR7CCCC1187FB578FF,Don Gibson
,TRXRSXC128F428B32A,ARULZ741187B9AD2EF,Elvis Presley
"78026, I'm So Excited",,,
,TRCHXXE128F428547C,AR74PG51187B9AAFA0,The Pointer Sisters
,TRTKGER12903CE6948,ARZPYZ11187FB4938A,Le Tigre
"33065,22037, Solitaire",,,
,TRCEFRG128F93378FA,ARPAL0H1187B990A8E,Nana Mouskouri
,TRKYYON128F4267A2A,AR7K9W71187B9AF065,Jane Olivor
,TRKLBPP128F4284F79,ARGTQ221187B990917,Stan Whitmire
,TRKZKRX12903C973F0,ARUE3AK1187B9AC923,Neil Sedaka
,TRXGHYC128F933BD46,ARL3IIC1187FB394BD,Richard Clayderman
,TRLKKPV128E0793B3B,AR2C54R1187B993B4C,Sheryl Crow
,TRJDXUY128F42386AD,ARQNRTK1187B9B58F2,The Searchers
"62229, Alligator Wine",,,
,TRTSPPA128F42BCBE2,ARTO3L81187B9ACA8C,Jeff Buckley
,TRTXWRS12903CF9C76,ARWVOHH1187FB5974B,Screamin' Jay Hawkins
"117199, You Only Tell Me You Love Me When You're Drunk",,,
,TRSFQXX128E0782CD0,ARA60941187B9AD4A3,Pet Shop Boys
,TRRDYPK128F932EB66,ARNJ2X41187FB4DB28,West End Girls
"88049, The Night",,,
,TRGIWFF128F423FB70,ARRCBK51187B9B1A88,Lene Lovich
,TRWFBPJ128F9351DC0,ARGMYYN122BCFCB297,Frankie Valli & The Four Seasons
"30892, Palace Of The King",,,
,TRIWHQL128F4264CE5,ARNIJUZ1187B98FD38,Popa Chubby
,TRBVVQY128F429978D,ARRT66G1187FB3DDF9,Freddie King
"3443, Slippin' And Slidin'",,,
,TRFBSXJ128F933649D,AR5HOKG1187FB3873E,Shakin' Stevens
,TRDRCLH12903C9E11F,ARHYUI71187FB48366,Billy Preston
,TRIVMCK128F92D1524,ARMIHGU1187B9AC0EF,Willie Mitchell
,TRCHULM128F9318576,ARYSWSN1187FB569CC,James Cotton
,TRENXTY128F14552FC,AR5SB8C1187FB5C375,John Lennon
,TRENFKU128F93501F1,ARBJ5U71187FB52A76,Buddy Holly
,TRNHJTK128F93496F6,AR7QCAS1187B9B32EB,Little Richard
"35892, Song For The Life",,,
,TROJVPX128F932BDBF,ARCQCYR1187B99367F,Jonathan Edwards
,TRXVWRH128F147C6CA,ARV7VUX1187B9B8D1C,RODNEY CROWELL
"2327, Sharp Dressed Man",,,
,TRMMSSG128F92C6877,ARLIBVA1187B99074B,ZZ Top
,TRKVSDF128F149BE2F,ARKHGQA1187B9B7AD5,Brad Paisley Duet With Keith Urban
,TRTYHOD128F4282B30,AR1W3IB1187FB40FCE,Chrome Division
"4517, Like A Virgin",,,
,TRHLMGR128F1456EDA,ARONGYR1187B9AF98E,Lords Of The New Church
,TRZMODM128F9300FE3,ARRBBYI1187B992D90,Caroline Loeb
,TRDENBR128E0786BFA,ARBEOHF1187B9B044D,Ace Karaoke Productions
"32829, Flyin' High (In The Friendly Sky)",,,
,TREFQNP12903CE400E,AR7S25U1187FB5C0BA,Everette Harp
,TRNTCFR128F9301FE2,ARVNNXD1187B9AE50D,Marvin Gaye
,TRNAGTN128F933B709,ARN6SD51187FB4305F,The Dirty Dozen Brass Band
"29307, Ray Of Light (Montana Version)",,,
,TROSHBZ128F429E10A,ARZMFT61187FB56B9F,Stan Van Samang
,TRIXEHW128E0786C52,ARBEOHF1187B9B044D,Ace Karaoke Productions
"53392, Interzone",,,
,TRBSFBF12903CD18DF,ARCCTPR1187B9912B0,Warrior Soul
,TRHCWQN128EF354178,ARN80RG1187B9AF43A,Bassholes
"40419, Frosty's Rag (Frosty The Snowman)",,,
,TRMQNRC128F1451972,AR2NCM21187B991D45,Anita Baker
,TRFOQGO128F148B065,ARRZUPG11F43A69EF7,Jackson 5
,TRWGBHS128F149A211,AR26HRX1187FB3620F,Leon Redbone
,TRKLKAC128F1495615,AR11NP91187B9901B4,The Roches
,TRJFEBE128F92E0E92,AR2GWFK1187FB38CBF,Hank Snow
,TRUMXSF128F9303269,AR2DGPY1187FB4CECF,The Beach Boys
,TRSIZDS12903CC8E2B,ARZ1PTN1187B9967D9,Gene Autry
,TRISLBX128F1496085,ARCHKD91187B9A0A42,The Ronettes
,TRSJRSW128F93017FB,ARIJE1A1187B9A458D,Ella Fitzgerald
"76852, Halo of Flies",,,
,TRCQLYE128F428BEB9,ARDH9WG1187FB4DA6B,Jello Biafra with The Melvins
,TRBENXD128F1493BF3,AR1ABAO1187FB531E1,Alice Cooper
"1904, Story Of Isaac",,,
,TRKQEPA128E0793B4C,ARBM5JV1187B9ACD9B,Suzanne Vega
,TREUUOT128F4273F44,ARTQ8QP1187FB3D220,Leonard Cohen
"6935, Big Bird  (LP Version)",,,
,TRHCERJ128EF344590,ARHVDSM1187FB4EBE4,Eddie Floyd
,TRMZRVG128E078E883,ARJG2ID1187B9A767E,The Jam
"9131, When Sunny Gets Blue",,,
,TRNPBCE12903CE9B47,ARC7S1F1187B98CF1D,Chris Connor
,TRVYZXA128F4241C2F,ARDI47Y1187B9912FA,Jack Webb
,TROJXOS12903CA9701,ARCJT7I1187B99F56F,June Christy
"26111, Give Me The Simple Life (From Father Of The Bride_ Part II)",,,
,TRVWYEL12903CC44E2,ARXOB9P1187B99101A,Steve Tyrell
,TRLFRKI128F92E7974,ARPSJ6S1187B9A143A,Dakota Staton
,TREDXIV128F429974E,ARCJT7I1187B99F56F,June Christy
"10451, Downbound Train",,,
,TRBQCUG128F4247A76,ARV6BSQ1187FB3BE71,Roger Chapman & The Shortlist
,TRCTDZS12903C950E0,AR6NBDC1187FB4D96D,Chuck Berry
"24447, Georgy Girl (Album Version)",,,
,TREDTUM128F423BFC8,AR9YQN31187FB45B34,James Darren
,TRRBJGH128F92D2DB3,ARW5XFX1187B9AE42A,The Seekers
,TRKGAKE128F145E499,ARF0EFR1187FB3DA7E,The New Seekers
"26307, Lick It Up",,,
,TRDQUXO128F92D0A03,ARMI8BW1187FB57B2E,Kiss
,TROEFHV128F42B2622,ARGCVZG1187B9B916F,Hayseed Dixie
"11352, You And The Night And The Music",,,
,TRPOYQF128F1465CF7,ARWLT1T1187B99B4CC,Grant Green
,TROPRYR12903CC0333,ARFOMBD1187FB4CD21,NNENNA FREELON
,TRPBTKT128F428CC50,ARC1IHZ1187FB4E920,Jamie Cullum
"393, Gimme Some Lovin'",,,
,TRWAPZW128F92FE96C,AR426001187FB3F2A1,Sam & Dave
,TRESEBE12903CDD162,ARG0TXR1187FB4E708,The Spencer Davis Group
,TRTFVFH12903CC1151,ARMGDJZ1187B9AD74C,The Blues Brothers
,TRXTUMW128F423C16F,AR5GPWY1187FB52289,Booker T & The MG's
,TRCWBQD128F1468155,ARRT66G1187FB3DDF9,Freddie King
,TRJHJLZ128F92F0595,ARM3EW81187B9AD130,Traffic
,TRRQWME12903CD19C6,ARI46PY1187FB47BDB,The Supremes / Four Tops
,TRMDYLB12903CAB552,AR7FDIB1187B99AC5F,The Equals
"26626, Trapped Under Ice (from Batman & Robin / Metallica cover)",,,
,TRSOKXX128F932BA1B,AR5C3N411C8A41591C,Austrian Death Machine
,TRUXYVJ128F9300E15,ARZCXYC1187B99D99A,Impious
"38495, What'll I Do?",,,
,TRBCZYE128F42644D0,ARKNTGG1187FB4578C,Chris Botti (featuring Shawn Colvin)
,TRPMSJB128F1459C09,AR4VT3E1187FB570BB,Cher
,TRLLYRH128F931818E,ARO302W1187FB3C3FF,Pat Boone
,TRZRDYF12903CC9CC3,ARO4NIA1187B9B8289,Julie London
,TRGDECH128F423B996,ARKMSNH1187FB44DEB,Johnny Tillotson
"84886, With You In Mind (Album Version)",,,
,TRAEUMT128F4231C30,ARXBG1X1187FB42A79,Allen Toussaint
,TRJTPDB128F9304D61,ARIVOIM1187B990643,Joe Simon
"9893, My Brain Is Hanging Upside Down (Bonzo Goes To Bitburg)",,,
,TREFDKH128F93135E9,ARBOG0H1187B99F775,MxPx
,TRBIKMD128F145C451,ARGGLM71187B9AA273,Huntingtons
"11186, My One And Only Love",,,
,TREOBQQ128F931D10A,AR8XIN91187FB3A048,Johnny Mathis
,TRSATSF128F933506D,ARUU3GY1187FB5420C,Pharoah Sanders
,TRKXMPU128F4222F78,ARXPE571187FB4AFD0,Rickie Lee Jones
,TRVIMDC128F92E2424,ARPGS671187B996060,McCoy Tyner
,TRQUQJP128F145C82A,ARCJT7I1187B99F56F,June Christy
,TRDVNPT128F149A19B,ARE4JNY1187B9B856A,John Coltrane / Johnny Hartman
,TRFTVGD128F92D166D,AR14LJF1187FB38AD6,Eric Marienthal
"93342, Hearts Of Stone",,,
,TRQWQUR128F930E293,AR686MU1187B994287,The Jewels
,TRVRCES128F92D1508,ARRM4571187FB402C4,Bill Black's Combo
"22154, You're Driving Me Crazy",,,
,TRAUXGK128F146E45D,ARS18KP1187B9A2D1E,Curtis Stigers
,TRETCNB128F427BB45,ARAJM741187B98BD52,Helen Humes
"22062, Motion Picture Soundtrack",,,
,TRJRBYE128F4252EA9,ARH6W4X1187B99274F,Radiohead
,TRVDEAB128F4272739,ARD4ZVP1187B997311,Christopher O'Riley
"3054, Tired Of Being Alone",,,
,TRSCMBN128F934F530,ARELZ6E1187B9B67A4,Graham Bonnet
,TRIJFHN128F4239BB1,ARFLZK31187B9B0E15,Kashief Lindo
,TRERXZU128F92DF5E5,ARNNRN31187B9AE7B7,Al Green
"16816, Don't You Forget About Me",,,
,TRLDRPW128F429B07F,ARIRE5Q1187FB4DC13,Rufio
,TRJAYYD128F4269351,AR0NKSJ1187B990988,STEEL PROPHET
,TRJMEUI128F422A2B5,ARA7L4B1187B9A6C0F,Stella Starlight Trio
,TRXWXUI128F9335EF1,ARYR2F11187B9976FA,AM
,TRKMULD128F931F363,ART1UFU1187FB4C9B6,Hawk Nelson
,TRYADFO128F93030AF,ARML8X41187B990644,Simple Minds
,TRWHYHN128F4243747,ARH9HS41187FB5BC6F,New Found Glory
,TRBBHME12903CC80A7,ARUU13E1187FB3EB48,Bouncing Souls
"20257, All The Way",,,
,TRMHNXM128F933E6DE,AR8H87D1187FB3A841,Glen Campbell
,TRPRUWS12903CD89FA,AR0N9BV1187FB3AD01,Gene Pitney
,TRZEHVW128F9341B95,AR9B5JX1187FB55D84,Richard Hell & The Voidoids
,TRDCTWO128F149008B,ARXOB9P1187B99101A,Steve Tyrell
,TRRVNFF128F427E7E4,ARSPVDV1187B996BCA,Michael Bolton
,TRWFHXJ128F4285EF0,ARVZDOM1187B9B49C9,Barry Manilow
"70709, As Long As I'm Singing (1989 Digital Remaster)",,,
,TRQNAFC128F429D16F,ARD0FN11187B9B25CD,Bobby Darin
,TRWBDRR128E0793887,ARWIBZG1187B98A5F1,The Brian Setzer Orchestra
"111641,31853, Questa Sera Come Sempre",,,
,TRCJSOK128F42A6791,AR7C3FO1187B98D13F,Lucio Dalla
,TRHIPEU128F429CBAF,AR1LYBP1187FB3F510,Raul Malo
,TRGULKY12903CFDAB1,AR20CFC1187B98A25D,Ray Charles
,TRDTHXZ128F4232562,ARMTQM21187B9AC26E,Sonny & Cher
,TRABFQP128F92FB65B,ARBIRGY11E2835D271,The Derailers
"20159, When Something Is Wrong With My Baby (featuring on vocals with Jimmy _ Gary Pinto)",,,
,TRVQSMH128F930FDF2,ARUAKBD1187B9A2114,Jimmy Barnes
,TRFKKYG128F4250F3F,AR5GPWY1187FB52289,Booker T & The MG's
,TRJJOBI128F42AC40F,AREVNQH1187B98FDDB,Peter Gallagher
,TREUTBD12903CAAD35,AR426001187FB3F2A1,Sam & Dave
"96530,96525, See The Lights (2001 Digital Remaster)",,,
,TRCZMSK128F9331D7B,ARML8X41187B990644,Simple Minds
,TROSVKB128F934350C,AR08SNV1187B9AE03A,Paola Turci
"48144,7895,7896, Silent Night",,,
,TRWLEHN128F42621F0,ARWXN7M1187B98C47D,Babyface
,TRUHEVJ128F4236CF7,AR4EUFM1187B99592B,Chicago
,TRJHZBV128F92EF7E8,ARNJ9LU1187B9A56A6,Il Divo
,TRDFYLJ128F14923A7,AR58JT11187B9AF4CC,Carpenters
,TRMGQCO128E078EF8E,ARR9XGB1187B9912E6,Boyz II Men
,TRMMDBG128F9335B9D,ARMFL561187B9A55C9,Sinéad O'Connor
,TRVTIGW128F92EF5C2,ARD9UVF1187B9B17FE,Brian Wilson
,TRDROYD128F427EF14,AR7OA5G1187B98D3A0,Sufjan Stevens
,TROPHJJ128F4296E95,ARTFZOY1187FB4656A,SWV
,TRQCUGE128F423C17B,AR5GPWY1187FB52289,Booker T & The MG's
,TRLCPMA128F932769D,ARV481W1187FB38CD9,Andrea Bocelli
,TRTSUNE12903CE68BF,ARNLE621187B98ECB5,Mannheim Steamroller_ Spencer Nilsen
,TRRVQSF128F9302888,AROMLCI1187FB4C6E7,Sarah Brightman & José Carreras
,TRIRVDB128F4289B2A,ARG4KSQ1187B9A74B1,Clay Aiken
,TRGOGLJ128F92F8E6C,AR3DYAD1187FB3964E,Chet Atkins
,TREETFR128F423716B,ARK84KY1187FB4599A,Keren Ann
,TRTRPJB128F4267080,ARKSZW81187B9B695D,Mariah Carey
,TRIVFFA128F425EA50,ARK36B71187FB589D2,Paul Potts
,TRYHNAJ128F4228921,ARJ47041187B98E500,Liederjan
,TRVIBHD128F9301CBE,AR4LE591187FB3FCFB,Take 6
,TRVAJWX128F1498C2E,ARCN61O1187B9ABBE8,Aaron Neville
,TRGURDV128F92E2538,ARRI65G1187FB5992E,Straight No Chaser
,TRDWHDP128F424F13B,ARSPVDV1187B996BCA,Michael Bolton
,TREMRMH128F932EA5F,ARS23GQ1187FB4F71A,Ledisi
,TRZKUHX128F4232930,AR7HABR1187FB3EC1B,Lisa Hannigan
,TRSKGOU12903CAF4FD,ARXJJSN1187B98CB37,Bebe Winans
,TRQRJFT128F4280990,ARGE7G11187FB37E05,Cyndi Lauper
,TRLIURE128F429654D,ARX00Z51187B9A5A4A,Vanessa Williams
,TRRDRSQ128F93226FF,AR633SY1187B9AC3B9,Weezer
,TRBYGSV128F92F0B49,ARGVJPK1187B9909EA,Josh Groban
,TRQBYPC128F42639A8,AR40GSU1187FB3AA01,Neil Diamond
,TRRBJZN128F4236477,AR54UY91187B9A6667,P. J. Proby
,TRCTBDB128E07855BE,ARGYEJV1187FB567B5,George Huff
,TREQJPA128F92DEC51,ARHCMMP1187B988EAD,Kirk Franklin & The Family
,TRUPFEN128F42382BB,AR4T2IF1187B9ADBB7,Billy Idol
,TRLTCDB12903CCA827,ARFAN5B1187FB3A6BB,Carly Simon
,TRRVUFM128E0785F17,ARDAF601187FB4CD05,Ashanti
,TRNFREP128F9333FC1,AR6OSQ81187FB3FDAB,Ronan Keating
,TRDLTJZ128F92D7E42,ARJ0AXB11C8A414CA0,Mandisa
,TRJRZJK128F9337933,ARZRHTR1241B9C6AC1,John P. Kee & The New Life Community Choir
,TRXVGYN128F149C4D7,ARPH1W61187B9B4CD8,Reba McEntire / Brian Stokes Mitchell
,TRICXRF128F4241DCA,AR9VCSR1187B9B879E,Emmylou Harris
,TRKMGRG128F92EB224,ARL7YU61187B9B85D7,G4 feat. Sir Cliff Richard
"41449, Metal Gods",,,
,TRJPFSL12903CCDE0A,ARC4L071187B9AC2C0,Judas Priest
,TRCPRSQ128F426B2AD,AROLEZ71187B9AE552,PRIMAL FEAR
"84939, Slipping Through My Fingers",,,
,TRUPUBN128F4247F9F,ARU262J11C8A42BBC7,Meryl Streep / Amanda Seyfried
,TRFDNKA128F92EFEF9,ART50HO1187FB4D0ED,Abba
"12508, It Doesn't Matter Anymore",,,
,TRVKKUS12903D071D8,ARBJ5U71187FB52A76,Buddy Holly
,TRPWROY128F9324C9E,AR2NYZ01187FB43CC4,Chris Bailey
,TRXXVOI128F42922FC,ARQB7KW1187B9A6C02,Eva Cassidy
,TRLPJZH128F92FD97F,ARWW0KV1187FB551A6,Linda Ronstadt
,TRCGOJM128F1473634,ARVNZBY1187FB48A4E,Freddie & The Dreamers
,TRZNCYV128F42522EF,ARBUHDB1187FB3E72C,Bobby Vee
"64860, Poinciana",,,
